,y_i,fold
11459,0.6039236,A
11460,0.6182252,A
11461,0.61470515,A
11462,0.5931651,A
11463,0.58890855,A
11464,0.52377164,A
11465,0.5396788,A
11466,0.61702335,A
11467,0.6169491,A
11468,0.5853783,A
11469,0.60622203,A
11470,0.6042075,A
11471,0.6136866,A
11472,0.5889493,A
11473,0.5891012,A
11474,0.6002809,A
11475,0.5917909,A
11476,0.36496583,A
11477,0.3353684,A
11478,0.43900016,A
11479,0.39413697,A
11480,0.39410472,A
11481,0.5824621,A
11482,0.601992,A
11483,0.43803233,A
11484,0.6022599,A
11485,0.5744742,A
11486,0.4836563,A
11487,0.36417425,A
11488,0.41446766,A
11489,0.5008913,A
11490,0.5980384,A
11491,0.5972369,A
11492,0.56167334,A
11493,0.5830003,A
11494,0.46379048,A
11495,0.5416348,A
11496,0.47318393,A
11497,0.59438896,A
11498,0.44288436,A
11499,0.4832676,A
11500,0.5466118,A
11501,0.5824621,A
11502,0.6005941,A
11503,0.6052555,A
11504,0.52005446,A
11505,0.4807788,A
11506,0.5650452,A
11507,0.5132091,A
11508,0.5839306,A
11509,0.16680205,A
11510,0.4502883,A
11511,0.3579742,A
11512,0.52994156,A
11513,0.56679416,A
11514,0.38076347,A
11515,0.39469117,A
11516,0.36237347,A
11517,0.3626666,A
11518,0.35223752,A
11519,0.24742386,A
11520,0.4253039,A
11521,0.43698403,A
11522,0.36412746,A
11523,0.62468547,A
11524,0.46503186,A
11525,0.41044927,A
11526,0.42021573,A
11527,0.4180914,A
11528,0.29175872,A
11529,0.32740578,A
11530,0.24804756,A
11531,0.24549718,A
11532,0.31553793,A
11533,0.32141423,A
11534,0.29909337,A
11535,0.2770455,A
11536,0.26253292,A
11537,0.25458437,A
11538,0.25468874,A
11539,0.2934864,A
11540,0.3261056,A
11541,0.35187942,A
11542,0.2969113,A
11543,0.2782421,A
11544,0.26059037,A
11545,0.24311718,A
11546,0.63127166,A
11547,0.5888021,A
11548,0.62495875,A
11549,0.60856056,A
11550,0.55453265,A
11551,0.4328269,A
11552,0.44561702,A
11553,0.4607874,A
11554,0.24931563,A
11555,0.22845341,A
11556,0.2754532,A
11557,0.22109008,A
11558,0.2661727,A
11559,0.3070832,A
11560,0.3849329,A
11561,0.37534145,A
11562,0.36106616,A
11563,0.3071879,A
11564,0.28298616,A
11565,0.32496727,A
11566,0.2319113,A
11567,0.25301892,A
11568,0.26884425,A
11569,0.2966119,A
11570,0.38426805,A
11571,0.35526487,A
11572,0.24443713,A
11573,0.23586246,A
11574,0.24101757,A
11575,0.24035355,A
11576,0.29073763,A
11577,0.2684125,A
11578,0.29269868,A
11579,0.28751644,A
11580,0.2444309,A
11581,0.25890148,A
11582,0.2539768,A
11583,0.2197442,A
11584,0.25563267,A
11585,0.24347863,A
11586,0.284336,A
11587,0.27189532,A
11588,0.24940008,A
11589,0.23362584,A
11590,0.43456733,A
11591,0.28299934,A
11592,0.3137607,A
11593,0.28259176,A
11594,0.33785364,A
11595,0.34121037,A
11596,0.54923856,A
11597,0.6065687,A
11598,0.47807586,A
11599,0.6064958,A
11600,0.3685165,A
11601,0.36181927,A
11602,0.41639364,A
11603,0.42047876,A
11604,0.3324119,A
11605,0.3068043,A
11606,0.1949151,A
11607,0.29015535,A
11608,0.27735057,A
11609,0.28301805,A
11610,0.28800604,A
11611,0.29889005,A
11612,0.29694945,A
11613,0.3848812,A
11614,0.34542626,A
11615,0.32722408,A
11616,0.26506117,A
11617,0.27714884,A
11618,0.27143052,A
11619,0.2763027,A
11620,0.28005904,A
11621,0.26981628,A
11622,0.27964494,A
11623,0.2670263,A
11624,0.28781176,A
11625,0.31755203,A
11626,0.3119273,A
11627,0.31236336,A
11628,0.3289861,A
11629,0.3909883,A
11630,0.29146287,A
11631,0.29134405,A
11632,0.2845446,A
11633,0.31744257,A
11634,0.37411773,A
11635,0.47238636,A
11636,0.3030138,A
11637,0.31114435,A
11638,0.27979472,A
11639,0.23973294,A
11640,0.2645719,A
11641,0.2654125,A
11642,0.27991056,A
11643,0.28598684,A
11644,0.30925256,A
11645,0.3107967,A
11646,0.4182556,A
11647,0.36192185,A
11648,0.3427886,A
11649,0.34450924,A
11650,0.22798638,A
11651,0.27455756,A
11652,0.57317376,A
11653,0.5776808,A
11654,0.5792884,A
11655,0.5682769,A
11656,0.5949425,A
11657,0.57317376,A
11658,0.57918596,A
11659,0.58194536,A
11660,0.5721415,A
11661,0.5787113,A
11662,0.59989226,A
11663,0.5714086,A
11664,0.33151898,A
11665,0.30677158,A
11666,0.23054922,A
11667,0.32442978,A
11668,0.3074786,A
11669,0.3009736,A
11670,0.2891541,A
11671,0.31122363,A
11672,0.21740553,A
11673,0.21658263,A
11674,0.31237972,A
11675,0.3526281,A
11676,0.26559877,A
11677,0.2722782,A
11678,0.3214432,A
11679,0.2789945,A
11680,0.58359694,A
11681,0.4539011,A
11682,0.6400857,A
11683,0.29197317,A
11684,0.31194833,A
11685,0.32789767,A
11686,0.31367525,A
11687,0.30486268,A
11688,0.21412331,A
11689,0.19357497,A
11690,0.29958016,A
11691,0.37502,A
11692,0.25781482,A
11693,0.2644067,A
11694,0.25345024,A
11695,0.24363108,A
11696,0.35098132,A
11697,0.38914582,A
11698,0.40465748,A
11699,0.40834224,A
11700,0.46942317,A
11701,0.48838773,A
11702,0.31761083,A
11703,0.2830478,A
11704,0.35994685,A
11705,0.29457295,A
11706,0.2500416,A
11707,0.23902342,A
11708,0.26650795,A
11709,0.21154252,A
11710,0.3208071,A
11711,0.3184076,A
11712,0.29593205,A
11713,0.2998554,A
11714,0.22839999,A
11715,0.19992429,A
11716,0.39738715,A
11717,0.20536728,A
11718,0.2316907,A
11719,0.2332044,A
11720,0.21487164,A
11721,0.20912594,A
11722,0.23884004,A
11723,0.20080847,A
11724,0.19482765,A
11725,0.23042014,A
11726,0.23888984,A
11727,0.2106579,A
11728,0.5609907,A
11729,0.3316024,A
11730,0.58842164,A
11731,0.58665454,A
11732,0.3562474,A
11733,0.34083948,A
11734,0.47245938,A
11735,0.5577569,A
11736,0.5850942,A
11737,0.56317914,A
11738,0.5775249,A
11739,0.5714981,A
11740,0.4549035,A
11741,0.4605549,A
11742,0.25513074,A
11743,0.23576726,A
11744,0.43868124,A
11745,0.2736835,A
11746,0.2552326,A
11747,0.25965026,A
11748,0.2687375,A
11749,0.28054082,A
11750,0.268673,A
11751,0.30286324,A
11752,0.26127702,A
11753,0.2232461,A
11754,0.23881927,A
11755,0.22956583,A
11756,0.2074552,A
11757,0.22245014,A
11758,0.42128518,A
11759,0.34489787,A
11760,0.26016688,A
11761,0.24640404,A
11762,0.24373427,A
11763,0.3121446,A
11764,0.26419282,A
11765,0.31434628,A
11766,0.20312436,A
11767,0.21369746,A
11768,0.23569167,A
11769,0.25975093,A
11770,0.27309155,A
11771,0.22165173,A
11772,0.3157554,A
11773,0.3095126,A
11774,0.23865828,A
11775,0.22103724,A
11776,0.24495615,A
11777,0.24520469,A
11778,0.37926528,A
11779,0.37061745,A
11780,0.42487836,A
11781,0.43543777,A
11782,0.31126437,A
11783,0.3116126,A
11784,0.22702257,A
11785,0.22512326,A
11786,0.30578065,A
11787,0.27696747,A
11788,0.30315554,A
11789,0.25557685,A
11790,0.34538883,A
11791,0.28958067,A
11792,0.34612313,A
11793,0.35903642,A
11794,0.23616517,A
11795,0.36457095,A
11796,0.3345378,A
11797,0.27293497,A
11798,0.22559895,A
11799,0.2085963,A
11800,0.23627621,A
11801,0.32253495,A
11802,0.20052096,A
11803,0.3254974,A
11804,0.19707216,A
11805,0.2076664,A
11806,0.32688648,A
11807,0.24375606,A
11808,0.3137493,A
11809,0.29280695,A
11810,0.21654399,A
11811,0.26048958,A
11812,0.26495588,A
11813,0.28480297,A
11814,0.30586228,A
11815,0.20096615,A
11816,0.26675522,A
11817,0.2966779,A
11818,0.36523783,A
11819,0.36605254,A
11820,0.35421127,A
11821,0.3546235,A
11822,0.30800205,A
11823,0.2926202,A
11824,0.4123822,A
11825,0.43224165,A
11826,0.31789616,A
11827,0.33783162,A
11828,0.39857322,A
11829,0.3998724,A
11830,0.38042375,A
11831,0.39872336,A
11832,0.3121717,A
11833,0.35574752,A
11834,0.3455935,A
11835,0.28600538,A
11836,0.2753365,A
11837,0.30076617,A
11838,0.32100195,A
11839,0.31116813,A
11840,0.3511216,A
11841,0.3438685,A
11842,0.31030935,A
11843,0.23546064,A
11844,0.2336993,A
11845,0.2541185,A
11846,0.33082038,A
11847,0.37536764,A
11848,0.33318043,A
11849,0.34527174,A
11850,0.35215148,A
11851,0.33774477,A
11852,0.2864441,A
11853,0.2846473,A
11854,0.25000608,A
11855,0.2519213,A
11856,0.2537555,A
11857,0.22014192,A
11858,0.36742756,A
11859,0.33403617,A
11860,0.24685635,A
11861,0.46254164,A
11862,0.29770744,A
11863,0.31422108,A
11864,0.3985724,A
11865,0.39357403,A
11866,0.5295958,A
11867,0.48207748,A
11868,0.6184139,A
11869,0.5348487,A
11870,0.52726877,A
11871,0.55551153,A
11872,0.5003226,A
11873,0.51061225,A
11874,0.53236437,A
11875,0.34638274,A
11876,0.4518941,A
11877,0.38908768,A
11878,0.5378865,A
11879,0.5889039,A
11880,0.42081589,A
11881,0.35691905,A
11882,0.43366528,A
11883,0.515584,A
11884,0.36360744,A
11885,0.38967872,A
11886,0.4469781,A
11887,0.46007624,A
11888,0.5228509,A
11889,0.37730944,A
11890,0.36176383,A
11891,0.39668012,A
11892,0.39425433,A
11893,0.393982,A
11894,0.3358823,A
11895,0.36660945,A
11896,0.5626186,A
11897,0.56704664,A
11898,0.50787246,A
11899,0.57233334,A
11900,0.570495,A
11901,0.56788707,A
11902,0.57316804,A
11903,0.5685997,A
11904,0.565943,A
11905,0.39590317,A
11906,0.5667115,A
11907,0.5622486,A
11908,0.5622651,A
11909,0.5634588,A
11910,0.55710644,A
11911,0.5645452,A
11912,0.5682461,A
11913,0.56824607,A
11914,0.56289124,A
11915,0.5811804,A
11916,0.60397553,A
11917,0.654034,A
11918,0.5844949,A
11919,0.5903514,A
11920,0.587035,A
11921,0.5852963,A
11922,0.58395976,A
11923,0.5807604,A
11924,0.5803284,A
11925,0.5739227,A
11926,0.59678423,A
11927,0.5723225,A
11928,0.5137557,A
11929,0.5237131,A
11930,0.3586238,A
11931,0.35774302,A
11932,0.55990195,A
11933,0.56671154,A
11934,0.25457084,A
11935,0.22630253,A
11936,0.34366208,A
11937,0.45231473,A
11938,0.3154841,A
11939,0.3246975,A
11940,0.29346776,A
11941,0.26480496,A
11942,0.43230212,A
11943,0.4408725,A
11944,0.45037127,A
11945,0.3468702,A
11946,0.35995197,A
11947,0.25690016,A
11948,0.49389166,A
11949,0.25806674,A
11950,0.22975007,A
11951,0.48177004,A
11952,0.3869481,A
11953,0.256497,A
11954,0.3362823,A
11955,0.34030223,A
11956,0.36532676,A
11957,0.38117778,A
11958,0.2528672,A
11959,0.33780387,A
11960,0.4732368,A
11961,0.41508007,A
11962,0.47060096,A
11963,0.5471255,A
11964,0.25887877,A
11965,0.26076412,A
11966,0.2985123,A
11967,0.24495478,A
11968,0.27955872,A
11969,0.2726928,A
11970,0.2600628,A
11971,0.24922672,A
11972,0.30588746,A
11973,0.22490826,A
11974,0.22313401,A
11975,0.46606857,A
11976,0.25887883,A
11977,0.3703846,A
11978,0.2695108,A
11979,0.24496257,A
11980,0.24529554,A
11981,0.23551008,A
11982,0.3503381,A
11983,0.33809847,A
11984,0.25723317,A
11985,0.27238423,A
11986,0.397574,A
11987,0.38122904,A
11988,0.25026453,A
11989,0.37037796,A
11990,0.22112966,A
11991,0.23581463,A
11992,0.389823,A
11993,0.24153204,A
11994,0.37480366,A
11995,0.3741876,A
11996,0.30776584,A
11997,0.22200976,A
11998,0.40764725,A
11999,0.41437,A
12000,0.41328016,A
12001,0.40942252,A
12002,0.2300508,A
12003,0.22568971,A
12004,0.28850162,A
12005,0.29598808,A
12006,0.19240245,A
12007,0.21996868,A
12008,0.30520415,A
12009,0.26623458,A
12010,0.23643221,A
12011,0.3232742,A
12012,0.38252035,A
12013,0.30997586,A
12014,0.25625962,A
12015,0.34876984,A
12016,0.18829302,A
12017,0.36535102,A
12018,0.49321213,A
12019,0.21330054,A
12020,0.22500622,A
12021,0.19965886,A
12022,0.20298171,A
12023,0.37876844,A
12024,0.30620313,A
12025,0.23013297,A
12026,0.22439739,A
12027,0.3565107,A
12028,0.3826779,A
12029,0.32251602,A
12030,0.32919878,A
12031,0.29042086,A
12032,0.29634428,A
12033,0.37034547,A
12034,0.27969822,A
12035,0.44534603,A
12036,0.5048358,A
12037,0.27309033,A
12038,0.37161216,A
12039,0.32068944,A
12040,0.33125773,A
12041,0.24336693,A
12042,0.20650408,A
12043,0.25653672,A
12044,0.27036905,A
12045,0.2104269,A
12046,0.21258204,A
12047,0.29273754,A
12048,0.2827598,A
12049,0.26943535,A
12050,0.3157326,A
12051,0.284724,A
12052,0.33529508,A
12053,0.29058707,A
12054,0.33085698,A
12055,0.261981,A
12056,0.2606292,A
12057,0.26887286,A
12058,0.2796738,A
12059,0.35385633,A
12060,0.22201365,A
12061,0.35708293,A
12062,0.25274366,A
12063,0.19796994,A
12064,0.21227944,A
12065,0.26719123,A
12066,0.407507,A
12067,0.2594797,A
12068,0.26630735,A
12069,0.27671602,A
12070,0.39607516,A
12071,0.35874867,A
12072,0.30206472,A
12073,0.31383127,A
12074,0.22455932,A
12075,0.2997951,A
12076,0.27043724,A
12077,0.32083488,A
12078,0.35083145,A
12079,0.36213505,A
12080,0.33707306,A
12081,0.3822778,A
12082,0.37583286,A
12083,0.54460955,A
12084,0.3898524,A
12085,0.5275627,A
12086,0.50662076,A
12087,0.43588752,A
12088,0.529395,A
12089,0.34951133,A
12090,0.31103712,A
12091,0.36551446,A
12092,0.32365885,A
12093,0.35677123,A
12094,0.35015562,A
12095,0.3246831,A
12096,0.31259453,A
12097,0.41097227,A
12098,0.32473373,A
12099,0.301204,A
12100,0.4417554,A
12101,0.33150572,A
12102,0.33345145,A
12103,0.36985266,A
12104,0.32853258,A
12105,0.30902094,A
12106,0.30617923,A
12107,0.24579762,A
12108,0.33714825,A
12109,0.29904425,A
12110,0.32329065,A
12111,0.34640205,A
12112,0.34368777,A
12113,0.37316966,A
12114,0.3259384,A
12115,0.2865776,A
12116,0.28020996,A
12117,0.33186436,A
12118,0.35628617,A
12119,0.44966757,A
12120,0.45602992,A
12121,0.31350008,A
12122,0.32979795,A
12123,0.39348966,A
12124,0.37627694,A
12125,0.45373625,A
12126,0.44836316,A
12127,0.45436314,A
12128,0.45882034,A
12129,0.41530585,A
12130,0.39526704,A
12131,0.34949937,A
12132,0.4046785,A
12133,0.314009,A
12134,0.33041972,A
12135,0.48405015,A
12136,0.4184659,A
12137,0.3742935,A
12138,0.35320038,A
12139,0.3239004,A
12140,0.30392325,A
12141,0.29636446,A
12142,0.30766398,A
12143,0.3137281,A
12144,0.32111102,A
12145,0.27089268,A
12146,0.35129192,A
12147,0.3665288,A
12148,0.40361232,A
12149,0.3220814,A
12150,0.34419575,A
12151,0.36433136,A
12152,0.44613144,A
12153,0.3919538,A
12154,0.33105418,A
12155,0.22960341,A
12156,0.3854832,A
12157,0.39563584,A
12158,0.38560587,A
12159,0.3351028,A
12160,0.27805746,A
12161,0.3445332,A
12162,0.20013535,A
12163,0.335592,A
12164,0.2808521,A
12165,0.34574795,A
12166,0.3945306,A
12167,0.22035709,A
12168,0.2357521,A
12169,0.3397854,A
12170,0.3610194,A
12171,0.4321642,A
12172,0.43813765,A
12173,0.33427292,A
12174,0.3029972,A
12175,0.38600588,A
12176,0.35099947,A
12177,0.35584778,A
12178,0.38695776,A
12179,0.35345185,A
12180,0.3712661,A
12181,0.34731808,A
12182,0.2735396,A
12183,0.29774344,A
12184,0.28195566,A
12185,0.33637616,A
12186,0.34517688,A
12187,0.350451,A
12188,0.37265235,A
12189,0.34112698,A
12190,0.3462477,A
12191,0.28274256,A
12192,0.32857382,A
12193,0.2400489,A
12194,0.29912752,A
12195,0.37583354,A
12196,0.3661696,A
12197,0.45584705,A
12198,0.27500024,A
12199,0.38546968,A
12200,0.32101253,A
12201,0.40252197,A
12202,0.34227404,A
12203,0.30942112,A
12204,0.30424398,A
12205,0.30070966,A
12206,0.2790795,A
12207,0.34579772,A
12208,0.32239914,A
12209,0.3421371,A
12210,0.38514197,A
12211,0.36646098,A
12212,0.35700905,A
12213,0.31183398,A
12214,0.35432816,A
12215,0.33753455,A
12216,0.33758926,A
12217,0.42827076,A
12218,0.41537136,A
12219,0.5263272,A
12220,0.45820424,A
12221,0.4139564,A
12222,0.5037155,A
12223,0.55988896,A
12224,0.5411512,A
12225,0.49151123,A
12226,0.39440542,A
12227,0.5107821,A
12228,0.5151027,A
12229,0.3711009,A
12230,0.5045066,A
12231,0.32844138,A
12232,0.42602614,A
12233,0.13793999,A
12234,0.33469477,A
12235,0.36560845,A
12236,0.4037786,A
12237,0.40001392,A
12238,0.37585735,A
12239,0.3627128,A
12240,0.43584648,A
12241,0.276722,A
12242,0.41806397,A
12243,0.6238818,A
12244,0.6041119,A
12245,0.6149263,A
12246,0.5946747,A
12247,0.6000589,A
12248,0.5998594,A
12249,0.5766652,A
12250,0.5702912,A
12251,0.5642618,A
12252,0.5749812,A
12253,0.5780324,A
12254,0.5749812,A
12255,0.5902747,A
12256,0.6070883,A
12257,0.5778132,A
12258,0.5794715,A
12259,0.59637463,A
12260,0.5754024,A
12261,0.59012914,A
12262,0.60718983,A
12263,0.58373,A
12264,0.58456534,A
12265,0.58706236,A
12266,0.58727384,A
12267,0.5949397,A
12268,0.60220397,A
12269,0.587225,A
12270,0.5695262,A
12271,0.5934653,A
12272,0.57308173,A
12273,0.46086437,A
12274,0.5486046,A
12275,0.5653434,A
12276,0.4595788,A
12277,0.35775694,A
12278,0.3186345,A
12279,0.5687123,A
12280,0.59176004,A
12281,0.64126974,A
12282,0.610415,A
12283,0.58193207,A
12284,0.60552216,A
12285,0.576693,A
12286,0.57517076,A
12287,0.5191419,A
12288,0.60715914,A
12289,0.6142532,A
12290,0.46960402,A
12291,0.3904566,A
12292,0.5772127,A
12293,0.60586965,A
12294,0.4590227,A
12295,0.64174414,A
12296,0.6375488,A
12297,0.6052238,A
12298,0.6193166,A
12299,0.64315075,A
12300,0.5925664,A
12301,0.65038514,A
12302,0.6305351,A
12303,0.6179424,A
12304,0.6385221,A
12305,0.4908345,A
12306,0.46455038,A
12307,0.56732506,A
12308,0.5864142,A
12309,0.50750875,A
12310,0.5301341,A
12311,0.6054,A
12312,0.6650115,A
12313,0.606809,A
12314,0.66910136,A
12315,0.5592785,A
12316,0.61568,A
12317,0.6008055,A
12318,0.64054406,A
12319,0.6195438,A
12320,0.61623883,A
12321,0.354922,A
12322,0.590345,A
12323,0.39396706,A
12324,0.62212694,A
12325,0.6144309,A
12326,0.6312344,A
12327,0.6367178,A
12328,0.6443925,A
12329,0.6574622,A
12330,0.6370677,A
12331,0.6536949,A
12332,0.67227626,A
12333,0.5988405,A
12334,0.603964,A
12335,0.6539414,A
12336,0.6575396,A
12337,0.6646538,A
12338,0.65693367,A
12339,0.6574767,A
12340,0.64673924,A
12341,0.62503743,A
12342,0.6345706,A
12343,0.6712048,A
12344,0.6398332,A
12345,0.66266394,A
12346,0.62593186,A
12347,0.45004693,A
12348,0.63188076,A
12349,0.6491327,A
12350,0.64403844,A
12351,0.6518527,A
12352,0.64936763,A
12353,0.6406274,A
12354,0.64414316,A
12355,0.59489274,A
12356,0.6467782,A
12357,0.62744427,A
12358,0.5990132,A
12359,0.5772965,A
12360,0.6310957,A
12361,0.63527644,A
12362,0.63793296,A
12363,0.61032796,A
12364,0.61529005,A
12365,0.5919193,A
12366,0.60401076,A
12367,0.56032157,A
12368,0.36014175,A
12369,0.41503888,A
12370,0.4610219,A
12371,0.38722175,A
12372,0.3887988,A
12373,0.39526504,A
12374,0.6174989,A
12375,0.6342304,A
12376,0.6155773,A
12377,0.6032152,A
12378,0.61787426,A
12379,0.6218128,A
12380,0.6123129,A
12381,0.61330247,A
12382,0.61935717,A
12383,0.59894425,A
12384,0.6211401,A
12385,0.6118499,A
12386,0.5960944,A
12387,0.6291221,A
12388,0.6342304,A
12389,0.61142045,A
12390,0.6029225,A
12391,0.6268885,A
12392,0.6252362,A
12393,0.6236068,A
12394,0.5971513,A
12395,0.6287664,A
12396,0.63226545,A
12397,0.6171104,A
12398,0.6305728,A
12399,0.5919461,A
12400,0.6053419,A
12401,0.5975486,A
12402,0.6110547,A
12403,0.60972106,A
12404,0.60645235,A
12405,0.29600683,A
12406,0.51534426,A
12407,0.5930283,A
12408,0.34958458,A
12409,0.39385688,A
12410,0.5090587,A
12411,0.5668023,A
12412,0.6024903,A
12413,0.52173626,A
12414,0.5806987,A
12415,0.4109852,A
12416,0.39125437,A
12417,0.35485876,A
12418,0.47132862,A
12419,0.5934858,A
12420,0.599388,A
12421,0.56928986,A
12422,0.58946794,A
12423,0.60287493,A
12424,0.56968313,A
12425,0.48312956,A
12426,0.4315673,A
12427,0.5607014,A
12428,0.5596556,A
12429,0.5577538,A
12430,0.44471708,A
12431,0.61123216,A
12432,0.60873663,A
12433,0.5976695,A
12434,0.59645796,A
12435,0.6028875,A
12436,0.57597303,A
12437,0.5801841,A
12438,0.26617992,A
12439,0.539691,A
12440,0.5447959,A
12441,0.5942476,A
12442,0.5865201,A
12443,0.5932931,A
12444,0.591923,A
12445,0.61990976,A
12446,0.6002301,A
12447,0.4859915,A
12448,0.47403678,A
12449,0.4480772,A
12450,0.32732418,A
12451,0.33602065,A
12452,0.17920625,A
12453,0.17422852,A
12454,0.34222573,A
12455,0.34353948,A
12456,0.35685986,A
12457,0.33817285,A
12458,0.24148831,A
12459,0.1850071,A
12460,0.30108005,A
12461,0.28592345,A
12462,0.29849482,A
12463,0.3571543,A
12464,0.19958088,A
12465,0.38183904,A
12466,0.11338609,A
12467,0.12246941,A
12468,0.46176147,A
12469,0.54618514,A
12470,0.5036408,A
12471,0.54681635,A
12472,0.21951684,A
12473,0.20911086,A
12474,0.3618343,A
12475,0.36783642,A
12476,0.42172647,A
12477,0.12433908,A
12478,0.17016701,A
12479,0.37850595,A
12480,0.26355976,A
12481,0.38946897,A
12482,0.3733142,A
12483,0.45492017,A
12484,0.4871009,A
12485,0.23923898,A
12486,0.45824695,A
12487,0.17529625,A
12488,0.17587364,A
12489,0.16007467,A
12490,0.18727693,A
12491,0.17977318,A
12492,0.20806345,A
12493,0.43735787,A
12494,0.4815205,A
12495,0.40179712,A
12496,0.4459499,A
12497,0.41850978,A
12498,0.46803814,A
12499,0.37363487,A
12500,0.4745622,A
12501,0.51319253,A
12502,0.4849238,A
12503,0.36241278,A
12504,0.34512138,A
12505,0.2697503,A
12506,0.28087598,A
12507,0.38706166,A
12508,0.36910257,A
12509,0.3851242,A
12510,0.488688,A
12511,0.5133277,A
12512,0.40610534,A
12513,0.52229667,A
12514,0.4084307,A
12515,0.23866451,A
12516,0.22990917,A
12517,0.2503956,A
12518,0.24650231,A
12519,0.25387508,A
12520,0.25535965,A
12521,0.33457586,A
12522,0.31656033,A
12523,0.3202989,A
12524,0.31309032,A
12525,0.28143695,A
12526,0.34235418,A
12527,0.31402868,A
12528,0.30621466,A
12529,0.32999218,A
12530,0.37985918,A
12531,0.31271368,A
12532,0.30437905,A
12533,0.35084584,A
12534,0.35383338,A
12535,0.3186542,A
12536,0.28749728,A
12537,0.6470736,A
12538,0.6022111,A
12539,0.64188033,A
12540,0.6315789,A
12541,0.3477075,A
12542,0.35166642,A
12543,0.25243068,A
12544,0.2589877,A
12545,0.27131867,A
12546,0.26954752,A
12547,0.25635296,A
12548,0.25911272,A
12549,0.3530079,A
12550,0.3757866,A
12551,0.24211952,A
12552,0.24212034,A
12553,0.3017724,A
12554,0.30100012,A
12555,0.30410022,A
12556,0.49223843,A
12557,0.43995088,A
12558,0.41953743,A
12559,0.31822753,A
12560,0.34176433,A
12561,0.2632186,A
12562,0.25230137,A
12563,0.36475733,A
12564,0.5040455,A
12565,0.300799,A
12566,0.33653325,A
12567,0.26579833,A
12568,0.26622772,A
12569,0.30728012,A
12570,0.26056767,A
12571,0.2356676,A
12572,0.23355204,A
12573,0.29712698,A
12574,0.37349454,A
12575,0.31284595,A
12576,0.264617,A
12577,0.31449294,A
12578,0.32112277,A
12579,0.29165503,A
12580,0.31562483,A
12581,0.25961554,A
12582,0.27475536,A
12583,0.37706965,A
12584,0.37325525,A
12585,0.3102609,A
12586,0.5280385,A
12587,0.535391,A
12588,0.6176021,A
12589,0.38145745,A
12590,0.4165097,A
12591,0.41405722,A
12592,0.38362435,A
12593,0.25273284,A
12594,0.31763127,A
12595,0.3027408,A
12596,0.2822371,A
12597,0.3264858,A
12598,0.37899595,A
12599,0.28399125,A
12600,0.2814991,A
12601,0.3641069,A
12602,0.24098861,A
12603,0.2577985,A
12604,0.24990737,A
12605,0.38941607,A
12606,0.26145488,A
12607,0.2745582,A
12608,0.28043896,A
12609,0.31438273,A
12610,0.3064254,A
12611,0.23338851,A
12612,0.23782271,A
12613,0.28392762,A
12614,0.27211538,A
12615,0.26408163,A
12616,0.256268,A
12617,0.29577932,A
12618,0.26309693,A
12619,0.2586875,A
12620,0.2628685,A
12621,0.23941378,A
12622,0.2406829,A
12623,0.2727871,A
12624,0.27312332,A
12625,0.27995312,A
12626,0.2966206,A
12627,0.38014767,A
12628,0.2669177,A
12629,0.27124327,A
12630,0.25681907,A
12631,0.41741043,A
12632,0.3008508,A
12633,0.35560903,A
12634,0.4371374,A
12635,0.4429435,A
12636,0.40741456,A
12637,0.40082657,A
12638,0.41532218,A
12639,0.3230884,A
12640,0.27949962,A
12641,0.59021896,A
12642,0.5828729,A
12643,0.59346527,A
12644,0.5822166,A
12645,0.5858917,A
12646,0.599388,A
12647,0.57764447,A
12648,0.5770807,A
12649,0.58195376,A
12650,0.5875292,A
12651,0.571243,A
12652,0.5844619,A
12653,0.42820853,A
12654,0.38469955,A
12655,0.36701518,A
12656,0.37615258,A
12657,0.24163015,A
12658,0.22221959,A
12659,0.2744026,A
12660,0.3002655,A
12661,0.2612983,A
12662,0.23885754,A
12663,0.2403378,A
12664,0.23921172,A
12665,0.3086863,A
12666,0.36571622,A
12667,0.33836034,A
12668,0.32543635,A
12669,0.48198625,A
12670,0.5711059,A
12671,0.254561,A
12672,0.22020453,A
12673,0.29893768,A
12674,0.49617866,A
12675,0.6477107,A
12676,0.67799616,A
12677,0.50928444,A
12678,0.5898273,A
12679,0.6693611,A
12680,0.59626454,A
12681,0.32568008,A
12682,0.35518605,A
12683,0.30572665,A
12684,0.34491658,A
12685,0.40175045,A
12686,0.36827856,A
12687,0.27259523,A
12688,0.25946385,A
12689,0.21546276,A
12690,0.23458877,A
12691,0.3023333,A
12692,0.3432476,A
12693,0.35145313,A
12694,0.28505176,A
12695,0.2295861,A
12696,0.244396,A
12697,0.2823785,A
12698,0.26098192,A
12699,0.26097524,A
12700,0.28306332,A
12701,0.2607528,A
12702,0.265469,A
12703,0.2534965,A
12704,0.24494793,A
12705,0.28492564,A
12706,0.2708047,A
12707,0.29381454,A
12708,0.2806744,A
12709,0.28275055,A
12710,0.25718677,A
12711,0.3479627,A
12712,0.572065,A
12713,0.5308805,A
12714,0.51901567,A
12715,0.52326924,A
12716,0.38355392,A
12717,0.41707295,A
12718,0.27352166,A
12719,0.25828117,A
12720,0.303208,A
12721,0.29550973,A
12722,0.24567686,A
12723,0.24252704,A
12724,0.26254267,A
12725,0.26217958,A
12726,0.35825878,A
12727,0.4292295,A
12728,0.21174209,A
12729,0.25353783,A
12730,0.26221362,A
12731,0.2371999,A
12732,0.2427271,A
12733,0.4206516,A
12734,0.2869832,A
