,y_i,fold
14155,0.47745308,B
14156,0.55135477,B
14157,0.6639925,B
14158,0.66222036,B
14159,0.6177466,B
14160,0.5675727,B
14161,0.58395493,B
14162,0.6215186,B
14163,0.5355342,B
14164,0.65449965,B
14165,0.51246476,B
14166,0.62602735,B
14167,0.6261552,B
14168,0.6289909,B
14169,0.6369314,B
14170,0.640073,B
14171,0.5354502,B
14172,0.63310254,B
14173,0.64340776,B
14174,0.6473752,B
14175,0.5693792,B
14176,0.58449924,B
14177,0.57368374,B
14178,0.59818625,B
14179,0.6119119,B
14180,0.65211594,B
14181,0.53646064,B
14182,0.6367147,B
14183,0.6264686,B
14184,0.5921854,B
14185,0.63987225,B
14186,0.58593965,B
14187,0.6159546,B
14188,0.64757466,B
14189,0.6360726,B
14190,0.61288446,B
14191,0.64923,B
14192,0.5894346,B
14193,0.6554116,B
14194,0.63496697,B
14195,0.6035818,B
14196,0.63862216,B
14197,0.56949234,B
14198,0.49675554,B
14199,0.63346094,B
14200,0.5495331,B
14201,0.5831016,B
14202,0.65013087,B
14203,0.57663786,B
14204,0.6428736,B
14205,0.64504695,B
14206,0.6035722,B
14207,0.66299945,B
14208,0.63622385,B
14209,0.6072153,B
14210,0.5566231,B
14211,0.58852285,B
14212,0.4981207,B
14213,0.601899,B
14214,0.5631242,B
14215,0.6309558,B
14216,0.579442,B
14217,0.6087123,B
14218,0.63540363,B
14219,0.50992453,B
14220,0.64195013,B
14221,0.592533,B
14222,0.652618,B
14223,0.6546711,B
14224,0.65224624,B
14225,0.621292,B
14226,0.59579045,B
14227,0.5989956,B
14228,0.51944643,B
14229,0.6257365,B
14230,0.61891454,B
14231,0.6452734,B
14232,0.6152812,B
14233,0.6031046,B
14234,0.56337607,B
14235,0.5829364,B
14236,0.52956915,B
14237,0.63119304,B
14238,0.6352731,B
14239,0.5948069,B
14240,0.6568587,B
14241,0.57420856,B
14242,0.5562939,B
14243,0.5186195,B
14244,0.5669378,B
14245,0.59253204,B
14246,0.66425467,B
14247,0.6306049,B
14248,0.5029082,B
14249,0.674021,B
14250,0.59075963,B
14251,0.56256115,B
14252,0.62036115,B
14253,0.63496697,B
14254,0.60595614,B
14255,0.63058805,B
14256,0.6487316,B
14257,0.63472795,B
14258,0.583439,B
14259,0.6156992,B
14260,0.57373327,B
14261,0.5669607,B
14262,0.6090697,B
14263,0.5606842,B
14264,0.63962245,B
14265,0.6192783,B
14266,0.5773628,B
14267,0.5222586,B
14268,0.42421404,B
14269,0.45942527,B
14270,0.38995603,B
14271,0.55265176,B
14272,0.42163354,B
14273,0.50550854,B
14274,0.587301,B
14275,0.40937558,B
14276,0.44634876,B
14277,0.4380724,B
14278,0.5131508,B
14279,0.4953109,B
14280,0.5253153,B
14281,0.45492673,B
14282,0.4759572,B
14283,0.40094888,B
14284,0.43348625,B
14285,0.48472425,B
14286,0.48112327,B
14287,0.439909,B
14288,0.43685108,B
14289,0.44492483,B
14290,0.48448628,B
14291,0.4825579,B
14292,0.6376082,B
14293,0.5555006,B
14294,0.48627418,B
14295,0.48079425,B
14296,0.5375793,B
14297,0.4451177,B
14298,0.4176018,B
14299,0.46261898,B
14300,0.6098628,B
14301,0.47599372,B
14302,0.386921,B
14303,0.56885445,B
14304,0.5041593,B
14305,0.43220815,B
14306,0.4765541,B
14307,0.47358373,B
14308,0.55769026,B
14309,0.59449863,B
14310,0.55980426,B
14311,0.4376694,B
14312,0.48419338,B
14313,0.47932833,B
14314,0.48974654,B
14315,0.3831206,B
14316,0.48863727,B
14317,0.5757085,B
14318,0.52514607,B
14319,0.5749421,B
14320,0.4399897,B
14321,0.5904461,B
14322,0.40217718,B
14323,0.44200575,B
14324,0.5257287,B
14325,0.48418754,B
14326,0.56307447,B
14327,0.5380475,B
14328,0.4769035,B
14329,0.41177684,B
14330,0.41284427,B
14331,0.56059444,B
14332,0.47968385,B
14333,0.5660684,B
14334,0.3963641,B
14335,0.5485316,B
14336,0.5883114,B
14337,0.5753313,B
14338,0.59653735,B
14339,0.560695,B
14340,0.42613673,B
14341,0.44454157,B
14342,0.52083206,B
14343,0.44073725,B
14344,0.48545492,B
14345,0.42363226,B
14346,0.4337334,B
14347,0.45423788,B
14348,0.53034776,B
14349,0.6074757,B
14350,0.5585797,B
14351,0.49150994,B
14352,0.451648,B
14353,0.49021322,B
14354,0.43613446,B
14355,0.43007445,B
14356,0.4650918,B
14357,0.524491,B
14358,0.5264509,B
14359,0.5439244,B
14360,0.43632072,B
14361,0.49320978,B
14362,0.4453932,B
14363,0.48831075,B
14364,0.4633373,B
14365,0.48653072,B
14366,0.51823497,B
14367,0.4462901,B
14368,0.5675119,B
14369,0.3633893,B
14370,0.5711827,B
14371,0.62842345,B
14372,0.49108624,B
14373,0.5846378,B
14374,0.33852288,B
14375,0.49447063,B
14376,0.5336765,B
14377,0.475569,B
14378,0.52755636,B
14379,0.45840913,B
14380,0.4640383,B
14381,0.43750587,B
14382,0.3725809,B
14383,0.51526463,B
14384,0.5723952,B
14385,0.51924694,B
14386,0.39569962,B
14387,0.60548055,B
14388,0.45452946,B
14389,0.50870925,B
14390,0.56136346,B
14391,0.5379,B
14392,0.5082585,B
14393,0.47500986,B
14394,0.5481495,B
14395,0.4933136,B
14396,0.52109325,B
14397,0.4103345,B
14398,0.34939697,B
14399,0.4869802,B
14400,0.48465455,B
14401,0.41223258,B
14402,0.53377664,B
14403,0.41683802,B
14404,0.43239355,B
14405,0.41972584,B
14406,0.47662765,B
14407,0.4307468,B
14408,0.60868853,B
14409,0.5612763,B
14410,0.5201316,B
14411,0.4935181,B
14412,0.45210826,B
14413,0.52301687,B
14414,0.41116345,B
14415,0.43260294,B
14416,0.39632982,B
14417,0.39748216,B
14418,0.53969246,B
14419,0.44741425,B
14420,0.37346005,B
14421,0.4427883,B
14422,0.45291442,B
14423,0.5949936,B
14424,0.45563388,B
14425,0.6270164,B
14426,0.5073731,B
14427,0.6447467,B
14428,0.45451266,B
14429,0.48634833,B
14430,0.5440178,B
14431,0.42710495,B
14432,0.42653418,B
14433,0.47488046,B
14434,0.34649092,B
14435,0.46196008,B
14436,0.4418561,B
14437,0.65865743,B
14438,0.4361341,B
14439,0.4959086,B
14440,0.60353374,B
14441,0.4291886,B
14442,0.48432904,B
14443,0.5921396,B
14444,0.6094258,B
14445,0.4264189,B
14446,0.522819,B
14447,0.50363696,B
14448,0.35324878,B
14449,0.41820684,B
14450,0.63818103,B
14451,0.6604831,B
14452,0.49583572,B
14453,0.4627459,B
14454,0.5815506,B
14455,0.3984642,B
14456,0.5531173,B
14457,0.504746,B
14458,0.53696525,B
14459,0.5420118,B
14460,0.6293192,B
14461,0.5383737,B
14462,0.54490197,B
14463,0.5796603,B
14464,0.5697534,B
14465,0.53494656,B
14466,0.5148981,B
14467,0.5387391,B
14468,0.51088667,B
14469,0.4259518,B
14470,0.43742907,B
14471,0.43263236,B
14472,0.50202084,B
14473,0.6040503,B
14474,0.6120885,B
14475,0.40898073,B
14476,0.46894097,B
14477,0.5936233,B
14478,0.41807592,B
14479,0.62526935,B
14480,0.45116198,B
14481,0.45741814,B
14482,0.49304432,B
14483,0.43340188,B
14484,0.46651298,B
14485,0.57668763,B
14486,0.5084138,B
14487,0.53019375,B
14488,0.49138236,B
14489,0.44778025,B
14490,0.54733616,B
14491,0.45570523,B
14492,0.46782726,B
14493,0.5299752,B
14494,0.43150184,B
14495,0.4570111,B
14496,0.48414916,B
14497,0.4287446,B
14498,0.5502871,B
14499,0.44471842,B
14500,0.49307513,B
14501,0.6315706,B
14502,0.57085395,B
14503,0.45268202,B
14504,0.43544,B
14505,0.54288065,B
14506,0.43977815,B
14507,0.5137163,B
14508,0.5513307,B
14509,0.37417722,B
14510,0.5574451,B
14511,0.38225356,B
14512,0.6041317,B
14513,0.44378847,B
14514,0.44483286,B
14515,0.5319398,B
14516,0.51811993,B
14517,0.51677966,B
14518,0.40190595,B
14519,0.403629,B
14520,0.60300004,B
14521,0.51007694,B
14522,0.58526397,B
14523,0.45201576,B
14524,0.47201085,B
14525,0.572227,B
14526,0.38220257,B
14527,0.5863898,B
14528,0.4616117,B
14529,0.47896394,B
14530,0.4580567,B
14531,0.42768073,B
14532,0.5506206,B
14533,0.4040683,B
14534,0.53626883,B
14535,0.6200634,B
14536,0.4366799,B
14537,0.4411044,B
14538,0.47025752,B
14539,0.4384517,B
14540,0.4788454,B
14541,0.47812188,B
14542,0.45023012,B
14543,0.40581697,B
14544,0.57203597,B
14545,0.44764954,B
14546,0.48592827,B
14547,0.50870585,B
14548,0.5226245,B
14549,0.52250606,B
14550,0.64861,B
14551,0.41004407,B
14552,0.63706934,B
14553,0.45408148,B
14554,0.5088215,B
14555,0.47985977,B
14556,0.56407034,B
14557,0.4808786,B
14558,0.39312217,B
14559,0.5137531,B
14560,0.5555177,B
14561,0.49627528,B
14562,0.46066803,B
14563,0.42009577,B
14564,0.3984103,B
14565,0.5189644,B
14566,0.5523833,B
14567,0.5307305,B
14568,0.64810956,B
14569,0.512063,B
14570,0.47890353,B
14571,0.5379317,B
14572,0.45068252,B
14573,0.52151847,B
14574,0.5136832,B
14575,0.46909106,B
14576,0.5675824,B
14577,0.43671748,B
14578,0.4990198,B
14579,0.39196426,B
14580,0.5006821,B
14581,0.5019654,B
14582,0.50590944,B
14583,0.4969387,B
14584,0.5051653,B
14585,0.53282404,B
14586,0.52937514,B
14587,0.47177097,B
14588,0.4528154,B
14589,0.6168934,B
14590,0.5064961,B
14591,0.6538298,B
14592,0.68676883,B
14593,0.6391184,B
14594,0.6496831,B
14595,0.6403477,B
14596,0.55780065,B
14597,0.699699,B
14598,0.63381034,B
14599,0.4587956,B
14600,0.50622135,B
14601,0.45573264,B
14602,0.59268755,B
14603,0.6269852,B
14604,0.55114305,B
14605,0.6150275,B
14606,0.5797583,B
14607,0.5953485,B
14608,0.66449,B
14609,0.60994977,B
14610,0.6351997,B
14611,0.6526897,B
14612,0.48405555,B
14613,0.6496844,B
14614,0.6093354,B
14615,0.6086167,B
14616,0.6211488,B
14617,0.54891264,B
14618,0.6419722,B
14619,0.52779365,B
14620,0.6600089,B
14621,0.6972162,B
14622,0.5175487,B
14623,0.61303395,B
14624,0.6637946,B
14625,0.63089424,B
14626,0.61873585,B
14627,0.65887487,B
14628,0.6382172,B
14629,0.5014609,B
14630,0.46676907,B
14631,0.6235554,B
14632,0.7066855,B
14633,0.61533165,B
14634,0.6791524,B
14635,0.6586574,B
14636,0.633965,B
14637,0.5879887,B
14638,0.57158184,B
14639,0.68249714,B
14640,0.6516049,B
14641,0.62988394,B
14642,0.64974535,B
14643,0.6468116,B
14644,0.6477978,B
14645,0.6393709,B
14646,0.651388,B
14647,0.69651866,B
14648,0.6370902,B
14649,0.5855701,B
14650,0.6400431,B
14651,0.5893934,B
14652,0.63040537,B
14653,0.64972436,B
14654,0.45085138,B
14655,0.4598406,B
14656,0.60988116,B
14657,0.4983676,B
14658,0.63175297,B
14659,0.47143048,B
14660,0.6019509,B
14661,0.6555916,B
14662,0.6074382,B
14663,0.49933916,B
14664,0.6041994,B
14665,0.6528208,B
14666,0.62653106,B
14667,0.54985213,B
14668,0.484796,B
14669,0.6396537,B
14670,0.4677739,B
14671,0.64810604,B
14672,0.57366645,B
14673,0.6141109,B
14674,0.6019605,B
14675,0.5322561,B
14676,0.4761471,B
14677,0.6648251,B
14678,0.56673056,B
14679,0.6631282,B
14680,0.6126611,B
14681,0.47135395,B
14682,0.46718207,B
14683,0.623887,B
14684,0.6880994,B
14685,0.6406943,B
14686,0.5572205,B
14687,0.50392807,B
14688,0.61017466,B
14689,0.45013016,B
14690,0.61746156,B
14691,0.60256904,B
14692,0.6106475,B
14693,0.59709144,B
14694,0.5638857,B
14695,0.6783898,B
14696,0.643371,B
14697,0.66312826,B
14698,0.61933655,B
14699,0.6312841,B
14700,0.55457586,B
14701,0.6507944,B
14702,0.5121623,B
14703,0.63212943,B
14704,0.45972425,B
14705,0.6363563,B
14706,0.6885295,B
14707,0.6168934,B
14708,0.46082735,B
14709,0.6576216,B
14710,0.6211722,B
14711,0.536013,B
14712,0.6528208,B
14713,0.4559242,B
14714,0.57171696,B
14715,0.63490814,B
14716,0.64921975,B
14717,0.5164449,B
14718,0.4536605,B
14719,0.61746156,B
14720,0.5210068,B
14721,0.57068735,B
14722,0.46260548,B
14723,0.4242186,B
14724,0.4608385,B
14725,0.68489623,B
14726,0.5371788,B
14727,0.6162399,B
14728,0.6334902,B
14729,0.66281986,B
14730,0.62886286,B
14731,0.46652937,B
14732,0.52406454,B
14733,0.58831614,B
14734,0.63793766,B
14735,0.46314406,B
14736,0.57797456,B
14737,0.6649896,B
14738,0.6401149,B
14739,0.6382468,B
14740,0.66068274,B
14741,0.63960576,B
14742,0.61353576,B
14743,0.6409171,B
14744,0.62993306,B
14745,0.6398779,B
14746,0.63348585,B
14747,0.60966086,B
14748,0.6730485,B
14749,0.6366948,B
14750,0.65319145,B
14751,0.64496744,B
14752,0.62860954,B
14753,0.6436242,B
14754,0.6184668,B
14755,0.6182904,B
14756,0.63868135,B
14757,0.6562209,B
14758,0.66356134,B
14759,0.6404414,B
14760,0.6111119,B
14761,0.67997146,B
14762,0.6395047,B
14763,0.60758173,B
14764,0.62986904,B
14765,0.6726579,B
14766,0.6173097,B
14767,0.64202666,B
14768,0.6641604,B
14769,0.62157273,B
14770,0.65272796,B
14771,0.6294446,B
14772,0.65723395,B
14773,0.65204465,B
14774,0.6356728,B
14775,0.6591943,B
14776,0.6768223,B
14777,0.64895105,B
14778,0.62777954,B
14779,0.62428814,B
14780,0.63483185,B
14781,0.6350179,B
14782,0.65281475,B
14783,0.65874374,B
14784,0.6208972,B
14785,0.6404884,B
14786,0.66704947,B
14787,0.6355219,B
14788,0.666168,B
14789,0.5640464,B
14790,0.6347815,B
14791,0.662789,B
14792,0.66566646,B
14793,0.6737647,B
14794,0.6393501,B
14795,0.67484504,B
14796,0.6312978,B
14797,0.6574465,B
14798,0.67677474,B
14799,0.6372422,B
14800,0.639076,B
14801,0.65694803,B
14802,0.6725671,B
14803,0.64052284,B
14804,0.5739311,B
14805,0.6338254,B
14806,0.6275302,B
14807,0.63156414,B
14808,0.6025562,B
14809,0.65651923,B
14810,0.6020266,B
14811,0.64710474,B
14812,0.6235537,B
14813,0.6351011,B
14814,0.6538042,B
14815,0.61887884,B
14816,0.60472494,B
14817,0.63891727,B
14818,0.6109431,B
14819,0.66172665,B
14820,0.6717332,B
14821,0.6384732,B
14822,0.66565937,B
14823,0.6359309,B
14824,0.6342386,B
14825,0.6720644,B
14826,0.65198046,B
14827,0.40643996,B
14828,0.6022142,B
14829,0.6550007,B
14830,0.6091434,B
14831,0.66288245,B
14832,0.6473032,B
14833,0.6731148,B
14834,0.64406776,B
14835,0.61049366,B
14836,0.6651941,B
14837,0.6348834,B
14838,0.65126604,B
14839,0.6588448,B
14840,0.6730485,B
14841,0.65786785,B
14842,0.6434581,B
14843,0.6804781,B
14844,0.65446496,B
14845,0.6155145,B
14846,0.6698415,B
14847,0.6693593,B
14848,0.65641165,B
14849,0.6239447,B
14850,0.6509775,B
14851,0.6661409,B
14852,0.6242645,B
14853,0.6211322,B
14854,0.64953333,B
14855,0.67188126,B
14856,0.65117514,B
14857,0.652943,B
14858,0.63731575,B
14859,0.59340453,B
14860,0.6145823,B
14861,0.6537767,B
14862,0.62008023,B
14863,0.60290205,B
14864,0.68123347,B
14865,0.6302252,B
14866,0.6539024,B
14867,0.6772336,B
14868,0.63611233,B
14869,0.6612382,B
14870,0.66124666,B
14871,0.6378748,B
14872,0.6392771,B
14873,0.6446307,B
14874,0.65734184,B
14875,0.6375501,B
14876,0.60710055,B
14877,0.64794767,B
14878,0.6363999,B
14879,0.6448859,B
14880,0.65934694,B
14881,0.6500902,B
14882,0.6495631,B
14883,0.6495675,B
14884,0.6014633,B
14885,0.64895064,B
14886,0.65708625,B
14887,0.6595539,B
14888,0.62425405,B
14889,0.59014606,B
14890,0.6385776,B
14891,0.65312123,B
14892,0.63504255,B
14893,0.67388785,B
14894,0.6353842,B
14895,0.62886775,B
14896,0.637522,B
14897,0.65337735,B
14898,0.62998486,B
14899,0.6534836,B
14900,0.5919133,B
14901,0.6279936,B
14902,0.6544205,B
14903,0.5499657,B
14904,0.65160024,B
14905,0.61436045,B
14906,0.62955266,B
14907,0.6701081,B
14908,0.63704276,B
14909,0.633638,B
14910,0.6555319,B
14911,0.56899285,B
14912,0.6460067,B
14913,0.6671911,B
14914,0.63730216,B
14915,0.66681707,B
14916,0.62435204,B
14917,0.649251,B
14918,0.63010526,B
14919,0.6522959,B
14920,0.6230204,B
14921,0.65029526,B
14922,0.6473447,B
14923,0.63644326,B
14924,0.6478827,B
14925,0.66702116,B
14926,0.65163004,B
14927,0.6354075,B
14928,0.62954104,B
14929,0.6351667,B
14930,0.5832795,B
14931,0.6422246,B
14932,0.6776439,B
14933,0.620473,B
14934,0.66518897,B
14935,0.6652991,B
14936,0.67304844,B
14937,0.67080945,B
14938,0.6094459,B
14939,0.67547935,B
14940,0.63833994,B
14941,0.6441481,B
14942,0.63041306,B
14943,0.61964536,B
14944,0.66667885,B
14945,0.6669321,B
14946,0.63960797,B
14947,0.6740982,B
14948,0.6273409,B
14949,0.6765466,B
14950,0.62472785,B
14951,0.6141539,B
14952,0.65229887,B
14953,0.66655433,B
14954,0.6655699,B
14955,0.64897853,B
14956,0.59230983,B
14957,0.5927555,B
14958,0.5974945,B
14959,0.636655,B
14960,0.62971044,B
14961,0.6501466,B
14962,0.6503507,B
14963,0.65777385,B
14964,0.6435722,B
14965,0.6582189,B
14966,0.6661409,B
14967,0.67535454,B
14968,0.6350811,B
14969,0.63190377,B
14970,0.6332724,B
14971,0.63622075,B
14972,0.6557447,B
14973,0.6440906,B
14974,0.6733746,B
14975,0.64041066,B
14976,0.63348585,B
14977,0.63563687,B
14978,0.66743755,B
14979,0.6701746,B
14980,0.65876025,B
14981,0.6111119,B
14982,0.6641604,B
14983,0.6167599,B
14984,0.6304099,D
14985,0.3076656,D
14986,0.35013705,D
14987,0.37245756,D
14988,0.45215067,D
14989,0.41363233,D
14990,0.63211346,D
14991,0.31896347,D
14992,0.56511617,D
14993,0.5662029,D
14994,0.6272092,D
14995,0.6410767,D
14996,0.42332822,D
14997,0.5018991,D
14998,0.48546308,D
14999,0.34268624,D
15000,0.47238344,D
15001,0.5362543,D
15002,0.586233,D
15003,0.5777871,D
15004,0.56738424,D
15005,0.4708627,D
15006,0.57072675,D
15007,0.5404906,D
15008,0.4724838,D
15009,0.56551784,D
15010,0.47464022,D
15011,0.48546308,D
15012,0.4761309,D
15013,0.5609615,D
15014,0.45120072,D
15015,0.5422281,D
15016,0.52514493,D
15017,0.5860157,D
15018,0.6052114,D
15019,0.5114726,D
15020,0.5975996,D
15021,0.58876354,D
15022,0.56255186,D
15023,0.4292531,D
15024,0.5871494,D
15025,0.56894225,D
15026,0.5313815,D
15027,0.51939654,D
15028,0.53028876,D
15029,0.56524086,D
15030,0.5210647,D
15031,0.528345,D
15032,0.45466393,D
15033,0.44070557,D
15034,0.57804716,D
15035,0.5850333,D
15036,0.5789057,D
15037,0.5916331,D
15038,0.556676,D
15039,0.5776218,D
15040,0.5672785,D
15041,0.5390587,D
15042,0.5717875,D
15043,0.57462186,D
15044,0.58593726,D
15045,0.566894,D
15046,0.57648563,D
15047,0.5712118,D
15048,0.58818233,D
15049,0.5880176,D
15050,0.58975637,D
15051,0.5857036,D
15052,0.58126855,D
15053,0.5643866,D
15054,0.59805906,D
15055,0.57847077,D
15056,0.57725155,D
15057,0.5959147,D
15058,0.5978984,D
15059,0.57807475,D
15060,0.5905748,D
15061,0.6008364,D
15062,0.59668505,D
15063,0.5990292,D
15064,0.6033772,D
15065,0.5964979,D
15066,0.590091,D
15067,0.5848203,D
15068,0.5902544,D
15069,0.61538863,D
15070,0.6100385,D
15071,0.58650124,D
15072,0.6019757,D
15073,0.5676757,D
15074,0.59696686,D
15075,0.58240396,D
15076,0.5773284,D
15077,0.5845166,D
15078,0.6042763,D
15079,0.5909835,D
15080,0.60705054,D
15081,0.58704907,D
15082,0.57516515,D
15083,0.5944313,D
15084,0.6108465,D
15085,0.6062071,D
15086,0.3370515,D
15087,0.5985197,D
15088,0.38461107,D
15089,0.6016166,D
15090,0.60259354,D
15091,0.5745901,D
15092,0.58606064,D
15093,0.5917337,D
15094,0.5962442,D
15095,0.6046655,D
15096,0.59458596,D
15097,0.59488493,D
15098,0.6043529,D
15099,0.61693335,D
15100,0.59651506,D
15101,0.5812329,D
15102,0.58808273,D
15103,0.6519749,D
15104,0.6753715,D
15105,0.5911008,D
15106,0.58544356,D
15107,0.60660756,D
15108,0.58255285,D
15109,0.34024656,D
15110,0.36259386,D
15111,0.58126384,D
15112,0.5805433,D
15113,0.5801298,D
15114,0.6245258,D
15115,0.60309094,D
15116,0.6001195,D
15117,0.6134671,D
15118,0.5061127,D
15119,0.5230036,D
15120,0.5910822,D
15121,0.59964174,D
15122,0.38613504,D
15123,0.54839706,D
15124,0.32518888,D
15125,0.3976537,D
15126,0.5910698,D
15127,0.47441068,D
15128,0.4642831,D
15129,0.5669633,D
15130,0.41175,D
15131,0.40332377,D
15132,0.3733133,D
15133,0.37104577,D
15134,0.54867136,D
15135,0.50196564,D
15136,0.6277344,D
15137,0.61675155,D
15138,0.59904134,D
15139,0.58738315,D
15140,0.61005795,D
15141,0.38341534,D
15142,0.4987241,D
15143,0.5497427,D
15144,0.63325953,D
15145,0.62984145,D
15146,0.5636602,D
15147,0.5448948,D
15148,0.5748669,D
15149,0.5655732,D
15150,0.5180522,D
15151,0.5181267,D
15152,0.5127473,D
15153,0.6371476,D
15154,0.5578531,D
15155,0.47893137,D
15156,0.5432836,D
15157,0.640568,D
15158,0.6657733,D
15159,0.6219919,D
15160,0.4353155,D
15161,0.352063,D
15162,0.41249502,D
15163,0.608962,D
15164,0.54409176,D
15165,0.47371674,D
15166,0.28873155,D
15167,0.36636028,D
15168,0.3992576,D
15169,0.43003207,D
15170,0.39046258,D
15171,0.44359186,D
15172,0.36558264,D
15173,0.38295707,D
15174,0.4667991,D
15175,0.44618586,D
15176,0.557704,D
15177,0.55822337,D
15178,0.2932912,D
15179,0.42852473,D
15180,0.5598407,D
15181,0.44924742,D
15182,0.5406418,D
15183,0.530095,D
15184,0.57657325,D
15185,0.57500374,D
15186,0.54324436,D
15187,0.5788383,D
15188,0.5441667,D
15189,0.46447933,D
15190,0.40708584,D
15191,0.4561013,D
15192,0.4285106,D
15193,0.4712475,D
15194,0.57543635,D
15195,0.5419321,D
15196,0.5910382,D
15197,0.5854667,D
15198,0.49035576,D
15199,0.5232785,D
15200,0.5881399,D
15201,0.5386531,D
15202,0.58255845,D
15203,0.5707017,D
15204,0.40595806,D
15205,0.55870795,D
15206,0.5535238,D
15207,0.50131965,D
15208,0.58476907,D
15209,0.58404124,D
15210,0.581002,D
15211,0.5823579,D
15212,0.678394,D
15213,0.5910367,D
15214,0.4773535,D
15215,0.5397938,D
15216,0.59546554,D
15217,0.5910411,D
15218,0.5476978,D
15219,0.5690892,D
15220,0.62280095,D
15221,0.590227,D
15222,0.57444286,D
15223,0.3877145,D
15224,0.5628139,D
15225,0.40474108,D
15226,0.57222795,D
15227,0.5537361,D
15228,0.5722679,D
15229,0.58420914,D
15230,0.46264142,D
15231,0.4723311,D
15232,0.567865,D
15233,0.58394325,D
15234,0.5550682,D
15235,0.5952178,D
15236,0.535295,D
15237,0.5401911,D
15238,0.5610561,D
15239,0.5205976,D
15240,0.6483216,D
15241,0.5745145,D
15242,0.5675569,D
15243,0.5727155,D
15244,0.44509682,D
15245,0.52282774,D
15246,0.60302216,D
15247,0.5981642,D
15248,0.60333157,D
15249,0.5979516,D
15250,0.5869271,D
15251,0.59052163,D
15252,0.54221386,D
15253,0.559723,D
15254,0.56167835,D
15255,0.55709314,D
15256,0.5601692,D
15257,0.55106735,D
15258,0.49251395,D
15259,0.5088843,D
15260,0.5665436,D
15261,0.52629966,D
15262,0.5875244,D
15263,0.58090174,D
15264,0.5827696,D
15265,0.5827695,D
15266,0.45485282,D
15267,0.57200325,D
15268,0.55702525,D
15269,0.54325897,D
15270,0.56771815,D
15271,0.5645642,D
15272,0.35263216,D
15273,0.45054078,D
15274,0.58542764,D
15275,0.59496355,D
15276,0.58560944,D
15277,0.57460916,D
15278,0.5672883,D
15279,0.5680131,D
15280,0.51864874,D
15281,0.3944363,D
15282,0.50393796,D
15283,0.3128906,D
15284,0.46944544,D
15285,0.46643603,D
15286,0.38890874,D
15287,0.32872486,D
15288,0.393502,D
15289,0.44228527,D
15290,0.32855394,D
15291,0.37562254,D
15292,0.48919722,D
15293,0.41216365,D
15294,0.52071714,D
15295,0.30241323,D
15296,0.4481057,D
15297,0.4481057,D
15298,0.30370283,D
15299,0.28414363,D
15300,0.5110462,D
15301,0.45566842,D
15302,0.481181,D
15303,0.46630466,D
15304,0.5302743,D
15305,0.40926677,D
15306,0.5296843,D
15307,0.3142912,D
15308,0.55343294,D
15309,0.44323748,D
15310,0.47727218,D
15311,0.32931858,D
15312,0.61862504,D
15313,0.35366482,D
15314,0.32443517,D
15315,0.56372285,D
15316,0.6315477,D
15317,0.5903631,D
15318,0.5193897,D
15319,0.4165326,D
15320,0.5376444,D
15321,0.42331588,D
15322,0.45048484,D
15323,0.6068646,D
15324,0.5847068,D
15325,0.5856403,D
15326,0.3611411,D
15327,0.5873845,D
15328,0.59278333,D
15329,0.5910753,D
15330,0.3885495,D
15331,0.44305044,D
15332,0.4536958,D
15333,0.5685371,D
15334,0.39913058,D
15335,0.40898,D
15336,0.59134555,D
15337,0.59064394,D
15338,0.5826129,D
15339,0.5292763,D
15340,0.5957196,D
15341,0.59358484,D
15342,0.57190263,D
15343,0.5299299,D
15344,0.48915756,D
15345,0.47718266,D
15346,0.5848029,D
15347,0.60229534,D
15348,0.37553495,D
15349,0.31092763,D
15350,0.6211449,D
15351,0.60089934,D
15352,0.35135517,D
15353,0.3242632,D
15354,0.31618983,D
15355,0.4079038,D
15356,0.32060558,D
15357,0.42744958,D
15358,0.35915834,D
15359,0.38472334,D
15360,0.52527136,D
15361,0.46473366,D
15362,0.25547236,D
15363,0.45041332,D
15364,0.55188274,D
15365,0.4269995,D
15366,0.3096907,D
15367,0.35988757,D
15368,0.38690457,D
15369,0.3485839,D
15370,0.4125182,D
15371,0.5736888,D
15372,0.3107918,D
15373,0.5819161,D
15374,0.38296396,D
15375,0.32210094,D
15376,0.46143705,D
15377,0.3498038,D
15378,0.6724533,D
15379,0.63901156,D
15380,0.31606346,D
15381,0.3545617,D
15382,0.48782545,D
15383,0.48861426,D
15384,0.37698692,D
15385,0.33943307,D
15386,0.43828493,D
15387,0.5004836,D
15388,0.4515652,D
15389,0.4264679,D
15390,0.53549755,D
15391,0.40041947,D
15392,0.36737752,D
15393,0.57241535,D
15394,0.61814255,D
15395,0.5958003,D
15396,0.64383584,D
15397,0.64753324,D
15398,0.62983507,D
15399,0.6432146,D
15400,0.5626384,D
15401,0.63974035,D
15402,0.64338356,D
15403,0.6737654,D
15404,0.6623205,D
15405,0.66232044,D
15406,0.66420805,D
15407,0.67059827,D
15408,0.6779188,D
15409,0.67732143,D
15410,0.39206183,D
15411,0.36005393,D
15412,0.5214546,D
15413,0.5607787,D
15414,0.4467395,D
15415,0.4446146,D
15416,0.58903646,D
15417,0.5824591,D
15418,0.5788299,D
15419,0.59317887,D
15420,0.59907377,D
15421,0.5938693,D
15422,0.6096176,D
15423,0.55205697,D
15424,0.53778183,D
15425,0.3178557,D
15426,0.44122052,D
15427,0.44395697,D
15428,0.4886543,D
15429,0.43941855,D
15430,0.6841682,D
15431,0.67938817,D
