,y_i,fold
5944,0.19120145,A
5945,0.20303616,C
5946,0.3289914,C
5947,0.15206893,C
5948,0.18638712,C
5949,0.30415803,A
5950,0.1453717,C
5951,0.15051937,E
5952,0.3041344,C
5953,0.15377113,A
5954,0.1620008,C
5955,0.18299079,A
5956,0.17306782,E
5957,0.16666728,E
5958,0.16672325,C
5959,0.18570712,A
5960,0.14042163,C
5961,0.20020995,C
5962,0.16428131,C
5963,0.3596059,C
5964,0.2671461,C
5965,0.16233885,A
5966,0.23690265,B
5967,0.20630862,C
5968,0.15898755,A
5969,0.33884895,A
5970,0.17765212,E
5971,0.18540224,A
5972,0.20629932,C
5973,0.1780625,C
5974,0.18753463,C
5975,0.15744591,C
5976,0.255432,C
5977,0.24317789,C
5978,0.21413511,E
5979,0.17491826,A
5980,0.19665016,C
5981,0.1598624,C
5982,0.21704437,C
5983,0.15377605,C
5984,0.16620132,E
5985,0.16452537,C
5986,0.14424221,C
5987,0.327258,C
5988,0.1472357,C
5989,0.18525584,D
5990,0.16027379,C
5991,0.19037488,C
5992,0.19030766,A
5993,0.28910857,D
5994,0.4161961,A
5995,0.2657813,C
5996,0.3962404,A
5997,0.37867042,C
5998,0.32781819,C
5999,0.22421874,C
6000,0.18733391,A
6001,0.22553994,E
6002,0.37076008,A
6003,0.3205714,A
6004,0.22791119,B
6005,0.21714213,A
6006,0.2700611,D
6007,0.24857283,D
6008,0.1947643,A
6009,0.22979623,E
6010,0.24096298,B
6011,0.3802275,C
6012,0.25837585,C
6013,0.2199016,C
6014,0.11469819,C
6015,0.31250915,D
6016,0.15573299,E
6017,0.25246748,A
6018,0.24637365,E
6019,0.3596177,A
6020,0.25682968,A
6021,0.4158366,A
6022,0.21739528,C
6023,0.37377137,A
6024,0.25322556,D
6025,0.233251,B
6026,0.3667378,B
6027,0.18638629,C
6028,0.24316536,A
6029,0.26910445,E
6030,0.24039528,A
6031,0.36941385,A
6032,0.17181797,D
6033,0.35355803,E
6034,0.37052128,E
6035,0.41754934,B
6036,0.25919956,B
6037,0.42372727,B
6038,0.15928939,E
6039,0.18523335,A
6040,0.31944698,A
6041,0.23472218,B
6042,0.17964482,B
6043,0.17183232,C
6044,0.2838776,E
6045,0.3397779,E
6046,0.3541435,A
6047,0.19765349,E
6048,0.226864,A
6049,0.20698768,A
6050,0.23757155,A
6051,0.3474636,E
6052,0.26585582,E
6053,0.36741713,E
6054,0.1868738,A
6055,0.3450922,A
6056,0.22546633,A
6057,0.24181296,B
6058,0.23534212,B
6059,0.28682515,B
6060,0.21093352,A
6061,0.33338484,E
6062,0.34462798,A
6063,0.16254097,B
6064,0.4044756,B
6065,0.53984857,A
6066,0.5272452,A
6067,0.48116836,B
6068,0.52665967,A
6069,0.5366207,A
6070,0.5135966,A
6071,0.45096552,B
6072,0.45276946,B
6073,0.4487659,B
6074,0.5230309,A
6075,0.4581281,A
6076,0.39620936,B
6077,0.50987506,A
6078,0.48755065,A
6079,0.45631903,B
6080,0.44031265,B
6081,0.4484323,B
6082,0.4383285,B
6083,0.4137543,A
6084,0.45068532,B
6085,0.3851424,B
6086,0.40306732,B
6087,0.464867,B
6088,0.45322984,A
6089,0.51486576,A
6090,0.3660133,B
6091,0.43011335,B
6092,0.50983113,A
6093,0.44784883,B
6094,0.40861994,A
6095,0.41598442,B
6096,0.43533534,A
6097,0.5234477,A
6098,0.5028256,A
6099,0.4235503,B
6100,0.50429875,A
6101,0.5122467,A
6102,0.44474536,B
6103,0.44776633,B
6104,0.5282024,A
6105,0.40380406,A
6106,0.5405711,A
6107,0.37251765,B
6108,0.42392626,A
6109,0.5410319,A
6110,0.52983946,A
6111,0.44652268,B
6112,0.50627255,A
6113,0.463098,A
6114,0.4253955,B
6115,0.44941145,B
6116,0.4673683,A
6117,0.54607916,A
6118,0.5211345,A
6119,0.3979578,B
6120,0.41399845,B
6121,0.44751054,B
6122,0.51021373,A
6123,0.3681162,B
6124,0.36591062,B
6125,0.42910555,B
6126,0.54557985,A
6127,0.5302017,A
6128,0.5166645,A
6129,0.5214398,B
6130,0.5419465,A
6131,0.4809397,B
6132,0.469495,B
6133,0.39157012,B
6134,0.44984496,B
6135,0.55833673,B
6136,0.435642,B
6137,0.4387769,B
6138,0.4250212,B
6139,0.45205387,A
6140,0.44009924,A
6141,0.5115081,A
6142,0.4157592,B
6143,0.40454286,B
6144,0.53324056,A
6145,0.54573137,A
6146,0.43715376,B
6147,0.51401514,A
6148,0.45622003,A
6149,0.5109199,A
6150,0.45249665,B
6151,0.37564045,B
6152,0.50926286,A
6153,0.20178956,C
6154,0.16441208,D
6155,0.17992643,B
6156,0.31641516,B
6157,0.1723543,A
6158,0.41052574,B
6159,0.16534895,A
6160,0.17200801,D
6161,0.18775105,B
6162,0.16455412,C
6163,0.19283837,A
6164,0.40100813,B
6165,0.39806986,B
6166,0.33432603,D
6167,0.18908419,A
6168,0.39067125,E
6169,0.40816295,E
6170,0.20276079,D
6171,0.21406867,B
6172,0.20028414,D
6173,0.18241519,D
6174,0.1858998,D
6175,0.24056292,D
6176,0.1863848,C
6177,0.2020712,E
6178,0.27473482,E
6179,0.21525663,D
6180,0.17932296,A
6181,0.15951784,D
6182,0.24124059,E
6183,0.25505143,B
6184,0.36076522,B
6185,0.40624315,E
6186,0.20353082,D
6187,0.16273564,C
6188,0.18096262,A
6189,0.32398367,C
6190,0.3832087,B
6191,0.18660939,A
6192,0.19750427,C
6193,0.14664517,B
6194,0.1760003,D
6195,0.29335353,C
6196,0.2932532,C
6197,0.1502608,A
6198,0.17724454,E
6199,0.18627521,D
6200,0.25339985,D
6201,0.40464374,B
6202,0.36969227,E
6203,0.18185592,B
6204,0.17924744,D
6205,0.16881162,D
6206,0.2327674,A
6207,0.16850285,D
6208,0.4427348,E
6209,0.16176698,A
6210,0.21264464,E
6211,0.11815886,C
6212,0.20826763,D
6213,0.30024096,D
6214,0.19985282,D
6215,0.19366783,D
6216,0.11782077,D
6217,0.24580248,C
6218,0.184845,E
6219,0.19158676,D
6220,0.21641842,E
6221,0.19351134,D
6222,0.41730827,E
6223,0.19821995,A
6224,0.25900778,D
6225,0.34113348,B
6226,0.15657678,C
6227,0.38960522,B
6228,0.18417129,E
6229,0.2272307,A
6230,0.18818751,A
6231,0.20065762,D
6232,0.13547698,C
6233,0.120405756,D
6234,0.2382766,A
6235,0.1990952,C
6236,0.18215303,C
6237,0.20401582,D
6238,0.1930336,B
6239,0.24505322,D
6240,0.2222428,C
6241,0.16822389,D
6242,0.2098163,E
6243,0.31174242,D
6244,0.24682721,C
6245,0.4201905,E
6246,0.17680332,C
6247,0.21592723,A
6248,0.1687342,B
6249,0.23219773,D
6250,0.19653496,D
6251,0.19477174,E
6252,0.253131,C
6253,0.16449058,C
6254,0.12774298,E
6255,0.1843262,C
6256,0.32028532,E
6257,0.17723532,C
6258,0.13571104,A
6259,0.1779717,B
6260,0.21050769,D
6261,0.24722244,A
6262,0.33887917,D
6263,0.14380434,B
6264,0.19960046,A
6265,0.4689296,C
6266,0.45491242,A
6267,0.17006272,D
6268,0.3055964,E
6269,0.13138983,A
6270,0.2864278,C
6271,0.27876735,A
6272,0.16629165,D
6273,0.20496717,A
6274,0.25851014,A
6275,0.17460725,D
6276,0.19566056,E
6277,0.4756176,A
6278,0.2496436,E
6279,0.22004394,A
6280,0.13025968,B
6281,0.24270687,A
6282,0.48745167,A
6283,0.18543151,B
6284,0.16534905,E
6285,0.38133073,A
6286,0.19782847,D
6287,0.12500928,B
6288,0.36932284,A
6289,0.18128392,B
6290,0.13184364,B
6291,0.40232176,A
6292,0.34843665,A
6293,0.2042061,E
6294,0.18717372,B
6295,0.17523202,E
6296,0.21613744,A
6297,0.36873367,E
6298,0.18116894,D
6299,0.17326505,E
6300,0.48581475,A
6301,0.2682908,A
6302,0.23143095,B
6303,0.21141326,A
6304,0.16021425,E
6305,0.33775285,C
6306,0.15684971,D
6307,0.18031839,A
6308,0.22031176,A
6309,0.21398091,E
6310,0.35309923,A
6311,0.40156773,A
6312,0.14998661,C
6313,0.28957003,C
6314,0.15298292,A
6315,0.39642024,A
6316,0.16472328,C
6317,0.17062902,A
6318,0.14636278,B
6319,0.3978898,A
6320,0.17197463,E
6321,0.11654854,B
6322,0.16326861,D
6323,0.1434251,E
6324,0.17669252,A
6325,0.19435945,A
6326,0.3759744,A
6327,0.16602147,E
6328,0.13504855,C
6329,0.11743564,B
6330,0.19073191,C
6331,0.12053429,C
6332,0.13456203,D
6333,0.40107867,A
6334,0.1756601,C
6335,0.15510254,A
6336,0.3890065,A
6337,0.12109708,D
6338,0.3690381,A
6339,0.15973842,E
6340,0.14194499,B
6341,0.18722352,A
6342,0.14417753,D
6343,0.14587331,B
6344,0.13005291,B
6345,0.18365756,E
6346,0.17140964,C
6347,0.2774281,D
6348,0.37793425,C
6349,0.2541573,C
6350,0.3511808,A
6351,0.19817275,A
6352,0.16117862,A
6353,0.16936709,C
6354,0.22806153,C
6355,0.18963218,A
6356,0.2360287,A
6357,0.3740321,B
6358,0.29901636,E
6359,0.19392675,C
6360,0.26052257,A
6361,0.21451733,A
6362,0.34390962,A
6363,0.27913684,A
6364,0.30894244,C
6365,0.280343,C
6366,0.2305036,E
6367,0.26690164,C
6368,0.29334152,A
6369,0.44649306,C
6370,0.16432479,C
6371,0.3985054,C
6372,0.29920125,A
6373,0.2813906,C
6374,0.24949709,C
6375,0.38509935,C
6376,0.43555653,C
6377,0.17780805,A
6378,0.39538237,C
6379,0.4077653,C
6380,0.32316786,C
6381,0.15177941,C
6382,0.22822037,C
6383,0.17912471,E
6384,0.23089662,C
6385,0.33151197,A
6386,0.32317263,C
6387,0.21708009,C
6388,0.19392076,C
6389,0.27775335,E
6390,0.14872652,C
6391,0.2983977,C
6392,0.35306466,C
6393,0.1930984,C
6394,0.15619424,C
6395,0.22481982,C
6396,0.1856937,E
6397,0.1774534,C
6398,0.420178,C
6399,0.33222806,C
6400,0.117532745,C
6401,0.1514251,C
6402,0.3198663,E
6403,0.16534519,C
6404,0.3239631,C
6405,0.3362865,C
6406,0.45677626,C
6407,0.20684184,C
6408,0.1556988,A
6409,0.16841435,E
6410,0.1676425,D
6411,0.1611709,D
6412,0.18326591,E
6413,0.20209956,E
6414,0.18476076,A
6415,0.20212433,B
6416,0.16672546,C
6417,0.18408948,C
6418,0.1702573,C
6419,0.16815116,E
6420,0.14978743,E
6421,0.17672956,C
6422,0.1494407,C
6423,0.18590537,A
6424,0.20702869,D
6425,0.28117096,C
6426,0.16016187,B
6427,0.14399645,A
6428,0.15769568,C
6429,0.15489212,E
6430,0.16245544,A
6431,0.1455823,C
6432,0.15610215,B
6433,0.17935151,C
6434,0.34689784,E
6435,0.48329747,C
6436,0.19651644,D
6437,0.21613643,A
6438,0.18407294,B
6439,0.21534114,E
6440,0.1653252,B
6441,0.26507673,D
6442,0.20593342,E
6443,0.19461374,C
6444,0.20967686,A
6445,0.42473653,B
6446,0.21022975,C
6447,0.27236277,E
6448,0.21822912,A
6449,0.19532137,B
6450,0.25437635,C
6451,0.21054915,C
6452,0.27183092,E
6453,0.23105574,A
6454,0.1885311,E
6455,0.15193135,B
6456,0.15859497,E
6457,0.2042947,E
6458,0.35920146,E
6459,0.15653996,D
6460,0.27148926,B
6461,0.20130806,E
6462,0.41279516,B
6463,0.21661502,E
6464,0.4332956,B
6465,0.29662776,E
6466,0.23352161,E
6467,0.17716475,E
6468,0.20239574,E
6469,0.23199987,D
6470,0.17058563,B
6471,0.26840234,E
6472,0.25711367,B
6473,0.18327914,E
6474,0.48431218,B
6475,0.18460633,E
6476,0.2978431,C
6477,0.4290303,B
6478,0.24490601,E
6479,0.42174968,B
6480,0.45512217,B
6481,0.27700287,B
6482,0.17920905,C
6483,0.23831436,B
6484,0.22990793,E
6485,0.26684758,E
6486,0.46135807,B
6487,0.18307748,A
6488,0.1426191,C
6489,0.21431434,D
6490,0.36667013,A
6491,0.22525342,C
6492,0.20221013,C
6493,0.34675795,A
6494,0.29991055,C
6495,0.2585251,C
6496,0.2961647,C
6497,0.25277755,A
6498,0.3211385,C
6499,0.26064354,A
6500,0.36530548,C
6501,0.3645026,C
6502,0.25151575,C
6503,0.13882352,C
6504,0.42169178,C
6505,0.20417196,C
6506,0.15706481,C
6507,0.18046853,C
6508,0.13198203,A
6509,0.30146065,C
6510,0.25657484,C
6511,0.16360225,C
6512,0.15159667,C
6513,0.17515266,A
6514,0.25657484,C
6515,0.32666904,C
6516,0.1174043,C
6517,0.23569804,C
6518,0.37340665,C
6519,0.25822413,C
6520,0.22524302,C
6521,0.23209894,D
6522,0.2641039,C
6523,0.22101623,C
6524,0.13432628,C
6525,0.25042963,A
6526,0.3356625,C
6527,0.25477034,C
6528,0.15045589,A
6529,0.15173137,C
6530,0.29150903,A
6531,0.19462729,C
6532,0.22697033,C
6533,0.13228178,C
6534,0.3662007,C
6535,0.3466468,C
6536,0.12136868,C
6537,0.12047929,A
6538,0.14923716,A
6539,0.36338767,C
6540,0.27143568,E
6541,0.17837533,A
6542,0.2776551,A
6543,0.15585147,C
6544,0.14087608,E
6545,0.4376027,A
6546,0.17313485,D
6547,0.18646996,A
6548,0.4376027,A
6549,0.18682143,E
6550,0.20893022,D
6551,0.16818199,C
6552,0.48412165,A
6553,0.27743965,E
6554,0.1381489,A
6555,0.124308474,B
6556,0.23172481,A
6557,0.22265372,C
6558,0.19202888,A
6559,0.4998395,A
6560,0.2344785,C
6561,0.47261083,A
6562,0.4870451,A
6563,0.2923916,D
6564,0.11653882,D
6565,0.14153337,C
6566,0.30811054,C
6567,0.18565404,B
6568,0.26601827,D
6569,0.15369624,D
6570,0.17437987,D
6571,0.28906,B
6572,0.1550277,B
6573,0.1922953,A
6574,0.14478284,D
6575,0.36855638,C
6576,0.43760273,A
6577,0.43652454,A
6578,0.3048281,A
6579,0.19882661,A
6580,0.14717549,B
6581,0.26867068,B
6582,0.16637085,C
6583,0.17110798,E
6584,0.23498419,C
6585,0.1481176,B
6586,0.15082625,A
6587,0.21564153,C
6588,0.38844502,A
6589,0.1761892,E
6590,0.17227249,A
6591,0.40992537,A
6592,0.3968011,A
6593,0.43066663,B
6594,0.2614516,B
6595,0.23305973,A
6596,0.16395402,A
6597,0.46472842,E
6598,0.15480183,A
6599,0.26118678,A
6600,0.3892118,E
6601,0.17074831,C
6602,0.17768532,E
6603,0.39313978,B
6604,0.43096387,B
6605,0.1693289,C
6606,0.23866048,C
6607,0.13459577,E
6608,0.4370038,B
6609,0.40803677,E
6610,0.17513521,A
6611,0.28296614,B
6612,0.38738436,E
6613,0.41134036,E
6614,0.33591092,E
6615,0.16871738,A
6616,0.43786323,E
6617,0.31476948,E
6618,0.4289673,E
6619,0.30289513,A
6620,0.29601568,E
6621,0.31168652,E
6622,0.18022168,A
6623,0.23644425,B
6624,0.49031124,A
6625,0.45170194,B
6626,0.44132248,A
6627,0.51733106,B
6628,0.48286813,B
6629,0.46898925,B
6630,0.5094371,A
6631,0.5243695,B
6632,0.50746244,A
6633,0.44862762,A
6634,0.52192014,B
6635,0.5016153,A
6636,0.48835364,B
6637,0.53087616,B
6638,0.49649596,A
6639,0.491749,A
6640,0.55252534,B
6641,0.4976371,A
6642,0.49329025,B
6643,0.43630785,A
6644,0.5359757,B
6645,0.50945556,B
6646,0.48710084,B
6647,0.49506927,A
6648,0.5063174,A
6649,0.5175482,B
6650,0.54019547,B
6651,0.5082119,A
6652,0.4915736,B
6653,0.5110659,A
6654,0.4215725,A
6655,0.5146049,B
6656,0.51890683,B
6657,0.52667373,A
6658,0.52310336,B
6659,0.49562746,B
6660,0.49174717,A
6661,0.5332189,A
6662,0.50574255,B
6663,0.5310352,A
6664,0.50918734,A
6665,0.51449525,A
6666,0.44384444,B
6667,0.4977625,B
6668,0.5569211,B
6669,0.48194855,B
6670,0.49885216,B
6671,0.4874451,B
6672,0.55964756,A
6673,0.45922562,A
6674,0.44722027,B
6675,0.4830389,B
6676,0.5654807,A
6677,0.55701524,B
6678,0.4834221,A
6679,0.44331798,B
6680,0.48683083,A
6681,0.4809966,A
6682,0.44953132,B
6683,0.5262803,B
6684,0.5076647,B
6685,0.5300415,A
6686,0.5442952,B
6687,0.55761623,A
6688,0.483192,A
6689,0.509957,B
6690,0.43256295,A
6691,0.55882716,A
6692,0.44923002,B
6693,0.5070332,A
6694,0.42754024,A
6695,0.49952552,A
6696,0.49959797,B
6697,0.5103872,B
6698,0.53050774,B
6699,0.54694504,A
6700,0.57580817,A
6701,0.4918718,A
6702,0.5103899,B
6703,0.47412544,B
6704,0.5219157,A
6705,0.48781937,A
6706,0.5065912,A
6707,0.49229932,A
6708,0.4977625,B
6709,0.4624098,A
6710,0.5046036,A
6711,0.53375167,A
6712,0.51942027,A
6713,0.4747629,B
6714,0.4979258,A
6715,0.51463604,A
6716,0.5231526,A
6717,0.49855614,B
6718,0.51471007,B
6719,0.51059383,B
6720,0.51765513,B
6721,0.50239754,B
6722,0.48989928,B
6723,0.5148945,A
6724,0.48347896,B
6725,0.4767027,B
6726,0.53975654,A
6727,0.48336524,B
6728,0.51105326,A
6729,0.5209571,B
6730,0.23290583,B
6731,0.37223664,B
6732,0.39154738,C
6733,0.14655629,D
6734,0.14278978,C
6735,0.18874049,D
6736,0.2821069,D
6737,0.3814301,B
6738,0.3684095,B
6739,0.26506034,C
6740,0.23361385,E
6741,0.2595673,A
6742,0.20980196,D
6743,0.25398016,D
6744,0.42390206,B
6745,0.19504958,D
6746,0.20981012,B
6747,0.4144366,A
6748,0.19125842,C
6749,0.14966376,C
6750,0.22715494,B
6751,0.15798318,D
6752,0.2767588,E
6753,0.27809197,C
6754,0.16342765,A
6755,0.18885633,D
6756,0.35795844,C
6757,0.27437764,D
6758,0.37366575,B
6759,0.11966488,E
6760,0.24578771,D
6761,0.4000915,B
6762,0.18403034,B
6763,0.19362155,C
6764,0.30046716,E
6765,0.26011577,B
6766,0.18403798,E
6767,0.15781865,D
6768,0.22893116,C
6769,0.21917748,D
6770,0.41032216,A
6771,0.5005535,A
6772,0.45583153,A
6773,0.30011907,D
6774,0.40966177,A
6775,0.3150293,A
6776,0.44071788,A
6777,0.24332197,B
6778,0.35799462,A
6779,0.298882,E
6780,0.4653455,A
6781,0.2711676,D
6782,0.2961148,C
6783,0.21577612,C
6784,0.43734473,A
6785,0.3569349,A
6786,0.20891586,D
6787,0.17711285,C
6788,0.32306322,A
6789,0.30929995,A
6790,0.23998031,C
6791,0.33999407,C
6792,0.29313385,B
6793,0.37226194,A
6794,0.32471633,A
6795,0.23642929,D
6796,0.19735979,A
6797,0.28257948,C
6798,0.4821388,A
6799,0.25415546,D
6800,0.37987047,E
6801,0.32187685,A
6802,0.11908378,A
6803,0.57759327,A
6804,0.10355514,B
6805,0.23056553,D
6806,0.2898364,A
6807,0.27551955,A
6808,0.18914466,A
6809,0.12063892,B
6810,0.2842189,C
6811,0.12318612,C
6812,0.20773324,C
6813,0.112111084,B
6814,0.23353794,C
6815,0.2262607,A
6816,0.21579587,D
6817,0.51875067,A
6818,0.16532364,D
6819,0.17581166,B
6820,0.1413982,E
6821,0.15509465,E
6822,0.17289194,A
6823,0.15500575,C
6824,0.18455032,A
6825,0.11660612,A
6826,0.20718516,E
6827,0.5675278,A
6828,0.18843897,B
6829,0.1013053,B
6830,0.551099,A
6831,0.49719852,A
6832,0.20430857,E
6833,0.5346134,A
6834,0.14577858,E
6835,0.09882988,C
6836,0.19037536,A
6837,0.26967204,D
6838,0.21074444,D
6839,0.31494957,D
6840,0.2783978,C
6841,0.24648245,D
6842,0.31342494,D
6843,0.28976816,D
6844,0.31843692,D
6845,0.26268458,A
6846,0.27643746,D
6847,0.29050255,E
6848,0.31781745,E
6849,0.29245687,A
6850,0.30093837,E
6851,0.32761663,E
6852,0.1918382,D
6853,0.20873427,D
6854,0.3680102,C
6855,0.2297259,D
6856,0.27035746,D
6857,0.2507228,B
6858,0.21941057,D
6859,0.25155836,D
6860,0.2532908,B
6861,0.2154639,C
6862,0.32988387,A
6863,0.27179447,B
6864,0.26656404,D
6865,0.30967182,E
6866,0.26818156,D
6867,0.3236255,E
6868,0.24142805,E
6869,0.28412735,D
6870,0.25588533,E
6871,0.3057244,E
6872,0.29857057,E
6873,0.34879178,C
6874,0.318164,E
6875,0.28708136,A
6876,0.39147064,A
6877,0.26500577,B
6878,0.2546153,D
6879,0.30312204,E
6880,0.2730323,C
6881,0.31660256,A
6882,0.2833981,D
6883,0.27665296,E
6884,0.27425617,D
6885,0.35218298,C
6886,0.47283226,C
6887,0.15858799,C
6888,0.24456868,C
6889,0.4114188,B
6890,0.34027183,C
6891,0.3991001,A
6892,0.37090313,C
6893,0.5241569,C
6894,0.55523586,C
6895,0.40846723,A
6896,0.2367672,C
6897,0.30169755,E
6898,0.39826363,A
6899,0.38496765,E
6900,0.20657603,C
6901,0.40579805,A
6902,0.21106724,A
6903,0.2776575,C
6904,0.1706633,E
6905,0.4351194,A
6906,0.3718757,C
6907,0.19882384,C
6908,0.21263386,E
6909,0.34462455,A
6910,0.43148756,A
6911,0.22198027,C
6912,0.3635888,C
6913,0.29981068,D
6914,0.34343573,C
6915,0.40360194,A
6916,0.4986894,C
6917,0.29278588,C
6918,0.260656,C
6919,0.30981183,E
6920,0.24066734,E
6921,0.2451295,E
6922,0.27298895,C
6923,0.31000483,C
6924,0.2635203,D
6925,0.42706594,E
6926,0.26886883,B
6927,0.2774277,A
6928,0.22912554,E
6929,0.2583016,B
6930,0.27238655,E
6931,0.21903849,E
6932,0.29952353,B
6933,0.28637516,B
6934,0.2513306,C
6935,0.2781706,A
6936,0.26971543,C
6937,0.31489047,C
6938,0.24985859,E
6939,0.3107667,C
6940,0.22778898,B
6941,0.31143683,B
6942,0.2891148,E
6943,0.30615145,B
6944,0.31799716,E
6945,0.29914656,D
6946,0.2542941,B
6947,0.2885646,B
6948,0.2897544,B
6949,0.26785988,B
6950,0.30353284,E
6951,0.2442278,D
6952,0.2600756,B
6953,0.26642025,B
6954,0.31841236,B
6955,0.3157149,D
6956,0.30603945,A
6957,0.19178247,C
6958,0.21581078,B
6959,0.161191,A
6960,0.17943947,C
6961,0.25028923,E
6962,0.22579563,E
6963,0.22393605,E
6964,0.22760823,C
6965,0.24755956,C
6966,0.47633448,C
6967,0.37206388,C
6968,0.26396462,A
6969,0.37186158,C
6970,0.18833849,C
6971,0.1623843,A
6972,0.3892311,C
6973,0.2073763,C
6974,0.25649804,C
6975,0.20646945,C
6976,0.4752503,C
6977,0.30507034,E
6978,0.5600002,C
6979,0.33929968,A
6980,0.31517357,C
6981,0.5306121,C
6982,0.30745542,C
6983,0.20515288,C
6984,0.3063724,E
6985,0.17633149,A
6986,0.26297724,C
6987,0.40291363,C
6988,0.20177194,E
6989,0.33410332,C
6990,0.3327957,C
6991,0.23952492,D
6992,0.2543769,C
6993,0.3519286,C
6994,0.16823564,C
6995,0.18639478,C
6996,0.21825732,E
6997,0.22615057,C
6998,0.2139849,C
6999,0.22049905,C
7000,0.24856023,E
7001,0.19433686,C
7002,0.22868435,A
7003,0.20286946,C
7004,0.40467268,C
7005,0.2101623,D
7006,0.33395356,E
7007,0.47621703,C
7008,0.30924714,C
7009,0.29346988,C
7010,0.49459434,C
7011,0.29261562,E
7012,0.23029853,C
7013,0.22398764,C
7014,0.20883372,C
7015,0.3091411,C
7016,0.39691898,C
7017,0.21896648,C
7018,0.250831,C
7019,0.56604576,C
7020,0.444202,A
7021,0.1872032,C
7022,0.2686969,A
7023,0.2512087,C
7024,0.47150335,C
7025,0.1981407,D
7026,0.20718746,C
7027,0.53994924,E
7028,0.4890713,B
7029,0.5760849,A
7030,0.4355377,E
7031,0.4977199,E
7032,0.47941452,E
7033,0.4422723,E
7034,0.5105746,B
7035,0.46149132,B
7036,0.5641981,A
7037,0.44113943,E
7038,0.30450177,A
7039,0.5311966,A
7040,0.42832324,D
7041,0.21608914,A
7042,0.2830469,A
7043,0.27822062,A
7044,0.52043426,A
7045,0.35699934,A
7046,0.51888764,A
7047,0.28007883,E
7048,0.45724678,C
7049,0.20584518,D
7050,0.2185742,B
7051,0.44673038,C
7052,0.17263548,D
7053,0.3421058,E
7054,0.19128826,C
7055,0.10607982,B
7056,0.11888211,B
7057,0.27169657,D
7058,0.27635252,D
7059,0.41239834,A
7060,0.16729781,B
7061,0.36943913,A
7062,0.44255012,A
7063,0.31625745,C
7064,0.32258672,A
7065,0.42244482,C
7066,0.4471652,A
7067,0.18430457,B
7068,0.15345043,B
7069,0.20657098,D
7070,0.480748,A
7071,0.6138737,B
7072,0.5200378,B
7073,0.5480397,B
7074,0.56551194,B
7075,0.5899339,B
7076,0.5423,A
7077,0.46627322,A
7078,0.60034925,B
7079,0.5455482,A
7080,0.54299474,B
7081,0.54494834,B
7082,0.5180484,A
7083,0.57407737,B
7084,0.57375294,B
7085,0.57299656,B
7086,0.53242886,A
7087,0.48224613,A
7088,0.5639361,A
7089,0.5949404,B
7090,0.5654539,B
7091,0.50231624,A
7092,0.53155094,A
7093,0.4957648,A
7094,0.55823576,B
7095,0.51064503,A
7096,0.54836583,A
7097,0.595542,B
7098,0.5948233,B
7099,0.5048081,A
7100,0.51017547,A
7101,0.56400895,B
7102,0.6067505,B
7103,0.5705868,B
7104,0.5008997,A
7105,0.5657629,B
7106,0.56464314,B
7107,0.5713775,B
7108,0.50938034,A
7109,0.52512264,A
7110,0.56909007,B
7111,0.49560204,A
7112,0.45360178,A
7113,0.524603,A
7114,0.5658397,B
7115,0.5757654,B
7116,0.59128827,B
7117,0.58269715,B
7118,0.51049054,A
7119,0.45338255,A
7120,0.59666425,B
7121,0.55257404,B
7122,0.5479418,A
7123,0.48223814,B
7124,0.5311748,A
7125,0.4557731,A
7126,0.61019206,B
7127,0.51134324,A
7128,0.45085633,A
7129,0.5720973,B
7130,0.56068456,B
7131,0.4969229,A
7132,0.5735245,B
7133,0.5138375,A
7134,0.5004725,A
7135,0.50882024,A
7136,0.5668316,B
7137,0.5467954,B
7138,0.4772218,A
7139,0.4767236,A
7140,0.5893737,B
7141,0.56838655,B
7142,0.55443764,B
7143,0.49978945,A
7144,0.56530786,B
7145,0.5048226,A
7146,0.55937755,A
7147,0.58625025,B
7148,0.52942693,B
7149,0.476615,A
7150,0.5442318,A
7151,0.5132768,A
7152,0.5401636,A
7153,0.563806,A
7154,0.4627162,A
7155,0.53978026,B
7156,0.57881045,B
7157,0.5669831,A
7158,0.57896864,A
7159,0.5876532,A
7160,0.3843618,E
7161,0.3843618,E
7162,0.3843618,E
7163,0.3843618,E
7164,0.3843618,E
7165,0.3843618,E
7166,0.3843618,E
7167,0.3843618,E
7168,0.3843618,E
7169,0.3843618,E
7170,0.3843618,E
7171,0.3843618,E
7172,0.3843618,E
7173,0.3843618,E
7174,0.3843618,E
7175,0.3843618,E
7176,0.3843618,E
7177,0.3843618,E
7178,0.3843618,E
7179,0.3843618,E
7180,0.3843618,E
7181,0.3843618,E
7182,0.3843618,E
7183,0.3843618,E
7184,0.3843618,E
7185,0.3843618,E
7186,0.3843618,E
7187,0.3843618,E
7188,0.3843618,E
7189,0.3843618,E
7190,0.3843618,E
7191,0.3843618,E
7192,0.3843618,E
7193,0.3843618,E
7194,0.3843618,E
7195,0.3843618,E
7196,0.3843618,E
7197,0.3843618,E
7198,0.3843618,E
7199,0.3843618,E
7200,0.3843618,E
7201,0.3843618,E
7202,0.3843618,E
7203,0.3843618,E
7204,0.3843618,E
7205,0.28900784,E
7206,0.14290588,E
7207,0.20750555,E
7208,0.15186518,E
7209,0.28900784,E
7210,0.28900784,E
7211,0.28900784,E
7212,0.28900784,E
7213,0.14139308,D
7214,0.1388138,D
7215,0.13412249,E
7216,0.13412249,E
7217,0.20750555,E
